# Captured 2020-06-20 10:24:44.916993 by jkff
# Built at revision 15e86df (dirty - added the breath_id debug variable)
#
# This uses default GUI parameters:
#  Command Pressure mode
#  PIP 15
#  PEEP 5
#  RR 12
#  I-Time 1
#
# The test lung is the simple one (blue bag between two styrofoam sheets and a
# rubber band, tubes tucked under the band for more resistance)
#
# To re-capture:
# * Fire up the vent and also connect it to your computer over serial
# * Run utils/controller_debug.py
# * In there, say:
#
#  ] trace start pressure net_flow volume
#  ] get trace_samples
#  ... (repeat until it says 4096) ...
#  ] trace download --dest=trace.dat
#
time(sec) pressure net_flow volume breath_id
19.170 5.051 -13.556 -5.526 196144035
19.180 5.015 5.138 -5.568 196144035
19.190 4.967 -43.210 -5.758 196144035
19.200 4.975 -40.548 -6.177 196144035
19.210 4.927 26.459 -6.248 196144035
19.220 4.894 -1.250 -6.122 196144035
19.230 4.923 -23.412 -6.245 196144035
19.240 4.945 -3.655 -6.380 196144035
19.250 4.881 0.030 -6.398 196144035
19.260 4.890 18.565 -6.305 196144035
19.270 4.896 5.802 -6.184 196144035
19.280 4.893 -4.506 -6.177 196144035
19.290 4.880 -22.680 -6.313 196144035
19.300 4.929 -0.144 -6.427 196144035
19.310 4.856 29.316 -6.281 196144035
19.320 4.887 -13.676 -6.203 196144035
19.330 4.930 9.302 -6.225 196144035
19.340 4.969 10.954 -6.124 196144035
19.350 4.968 -15.946 -6.149 196144035
19.360 4.979 21.551 -6.121 196144035
19.370 4.978 23.494 -5.895 196144035
19.380 4.996 12.718 -5.714 196144035
19.390 5.034 12.916 -5.586 196144035
19.400 5.046 -9.941 -5.571 196144035
19.410 5.062 34.904 -5.446 196144035
19.420 5.060 -8.569 -5.315 196144035
19.430 5.081 11.502 -5.300 196144035
19.440 5.080 -21.566 -5.350 196144035
19.450 5.093 10.166 -5.407 196144035
19.460 5.101 9.932 -5.307 196144035
19.470 5.069 5.746 -5.229 196144035
19.480 5.050 -13.629 -5.268 196144035
19.490 5.111 9.540 -5.288 196144035
19.500 5.057 -9.111 -5.286 196144035
19.510 5.072 -40.045 -5.532 196144035
19.520 5.066 22.686 -5.619 196144035
19.530 5.049 -2.299 -5.517 196144035
19.540 5.036 -25.035 -5.654 196144035
19.550 5.016 -0.825 -5.783 196144035
19.560 5.029 8.504 -5.744 196144035
19.570 4.995 -3.625 -5.720 196144035
19.580 5.011 -8.315 -5.780 196144035
19.590 4.994 -6.069 -5.852 196144035
19.600 4.977 -21.949 -5.992 196144035
19.610 4.970 13.360 -6.035 196144035
19.620 4.956 -0.029 -5.968 196144035
19.630 4.955 -21.561 -6.076 196144035
19.640 4.947 5.614 -6.156 196144035
19.650 4.971 -4.926 -6.152 196144035
19.660 4.912 -12.333 -6.239 196144035
19.670 4.951 3.720 -6.282 196144035
19.680 4.932 -12.870 -6.327 196144035
19.690 4.939 0.169 -6.391 196144035
19.700 4.931 0.633 -6.387 196144035
19.710 4.951 -2.608 -6.397 196144035
19.720 4.961 -18.505 -6.502 196144035
19.730 4.939 -21.963 -6.705 196144035
19.740 4.965 -5.390 -6.841 196144035
19.750 4.969 7.742 -6.830 196144035
19.760 5.001 3.896 -6.772 196144035
19.770 4.969 3.402 -6.735 196144035
19.780 4.975 -7.270 -6.754 196144035
19.790 4.994 4.148 -6.770 196144035
19.800 5.011 -23.956 -6.869 196144035
19.810 5.007 33.045 -6.824 196144035
19.820 5.016 2.820 -6.644 196144035
19.830 5.000 5.781 -6.601 196144035
19.840 5.069 -22.267 -6.684 196144035
19.850 5.045 4.701 -6.772 196144035
19.860 5.041 5.045 -6.723 196144035
19.870 5.074 -0.027 -6.698 196144035
19.880 5.054 -4.501 -6.720 196144035
19.890 5.065 -21.261 -6.849 196144035
19.900 5.035 1.859 -6.946 196144035
19.910 5.007 7.488 -6.899 196144035
19.920 5.053 -23.628 -6.980 196144035
19.930 5.051 15.585 -7.020 196144035
19.940 5.054 17.122 -6.857 196144035
19.950 5.008 -36.169 -6.952 196144035
19.960 5.032 -36.979 -7.318 196144035
19.970 5.010 -3.510 -7.520 196144035
19.980 4.976 -15.623 -7.616 196144035
19.990 5.012 5.072 -7.669 196144035
20.000 4.965 18.374 -7.551 196144035
20.010 4.983 -1.640 -7.468 196144035
20.020 4.977 -13.056 -7.541 196144035
20.030 4.985 -3.999 -7.627 196144035
20.040 4.933 6.588 -7.614 196144035
20.050 4.960 -2.237 -7.592 196144035
20.060 4.989 -18.383 -7.695 196144035
20.070 4.962 -31.039 -7.942 196144035
20.080 4.974 -18.348 -8.189 196144035
20.090 4.981 14.226 -8.210 196144035
20.100 4.939 13.513 -8.071 196144035
20.110 4.952 -4.423 -8.025 196144035
20.120 4.975 22.224 -7.936 196144035
20.130 4.970 8.882 -7.781 196144035
20.140 4.950 1.480 -7.729 196144035
20.150 5.015 -20.095 -7.822 196144035
20.160 4.991 -11.545 -7.980 196144035
20.170 5.001 -29.805 -8.187 196144035
20.180 5.014 3.529 -8.318 196144035
20.190 4.981 8.464 -8.259 196144035
20.200 4.995 -3.987 -8.236 196144035
20.210 5.020 8.664 -8.213 196144035
20.220 5.050 -6.969 -8.204 196144035
20.230 5.027 -2.929 -8.254 196144035
20.240 5.045 3.710 -8.250 196144035
20.250 5.072 26.827 -8.097 196144035
20.260 4.995 -20.174 -8.067 196144035
20.270 5.025 -3.475 -8.197 196144035
20.280 5.040 -8.711 -8.258 196144035
20.290 5.025 -2.133 -8.307 196144035
20.300 5.037 -22.712 -8.444 196144035
20.310 5.046 -5.174 -8.583 196144035
20.320 5.037 18.869 -8.515 196144035
20.330 4.990 -14.680 -8.494 196144035
20.340 4.998 22.159 -8.456 196144035
20.350 4.970 20.188 -8.244 196144035
20.360 4.974 0.146 -8.143 196144035
20.370 5.009 0.640 -8.139 196144035
20.380 4.984 4.487 -8.113 196144035
20.390 4.989 -8.042 -8.131 196144035
20.400 5.002 -8.787 -8.215 196144035
20.410 5.014 6.082 -8.229 196144035
20.420 4.976 -10.705 -8.252 196144035
20.430 5.008 -7.303 -8.342 196144035
20.440 5.012 -2.662 -8.392 196144035
20.450 4.997 -20.103 -8.505 196144035
20.460 4.971 -13.754 -8.675 196144035
20.470 5.003 0.718 -8.740 196144035
20.480 4.995 -5.503 -8.764 196144035
20.490 4.990 -10.527 -8.844 196144035
20.500 4.995 31.731 -8.738 196144035
20.510 4.957 15.193 -8.503 196144035
20.520 4.956 5.449 -8.400 196144035
20.530 5.003 -2.609 -8.386 196144035
20.540 4.950 -7.009 -8.434 196144035
20.550 4.994 2.842 -8.455 196144035
20.560 5.015 19.250 -8.344 196144035
20.570 4.971 -10.448 -8.300 196144035
20.580 4.967 15.768 -8.276 201153001
20.590 4.990 -9.090 -8.240 201153001
20.600 5.071 31.072 -8.130 201153001
20.610 5.190 20.869 -7.870 201153001
20.620 5.353 31.697 -7.607 201153001
20.630 5.400 100.616 -6.946 201153001
20.640 5.719 195.152 -5.467 201153001
20.650 6.176 296.607 -3.008 201153001
20.660 6.848 525.689 1.103 201153001
20.670 7.503 480.615 6.134 201153001
20.680 8.757 609.368 11.585 201153001
20.690 8.784 953.853 19.401 201153001
20.700 10.471 1049.622 29.419 201153001
20.710 11.934 1321.377 41.272 201153001
20.720 13.089 1538.982 55.574 201153001
20.730 15.349 1345.242 69.995 201153001
20.740 16.649 1303.433 83.238 201153001
20.750 18.522 1632.819 97.919 201153001
20.760 19.630 1340.070 112.784 201153001
20.770 21.348 1143.506 125.203 201153001
20.780 21.600 1380.937 137.824 201153001
20.790 23.269 1071.718 150.087 201153001
20.800 23.838 714.450 159.019 201153001
20.810 24.248 504.199 165.111 201153001
20.820 24.692 317.753 169.221 201153001
20.830 23.792 63.808 171.129 201153001
20.840 24.330 -170.883 170.593 201153001
20.850 22.934 -423.904 167.620 201153001
20.860 23.304 -505.125 162.975 201153001
20.870 22.272 -357.864 158.660 201153001
20.880 21.858 -407.791 154.831 201153001
20.890 21.058 -411.131 150.738 201153001
20.900 20.338 -429.897 146.532 201153001
20.910 19.811 -434.976 142.208 201153001
20.920 19.068 -393.155 138.067 201153001
20.930 18.570 -382.018 134.191 201153001
20.940 17.975 -375.560 130.403 201153001
20.950 17.546 -377.655 126.638 201153001
20.960 17.026 -387.054 122.814 201153001
20.970 16.546 -358.130 119.088 201153001
20.980 16.022 -361.149 115.492 201153001
20.990 15.648 -425.547 111.559 201153001
21.000 15.306 -361.445 107.624 201153001
21.010 14.922 -352.062 104.056 201153001
21.020 14.381 -330.874 100.640 201153001
21.030 13.969 -313.831 97.418 201153001
21.040 13.763 -313.819 94.280 201153001
21.050 13.418 -269.566 91.363 201153001
21.060 13.114 -254.191 88.744 201153001
21.070 12.658 -282.933 86.058 201153001
21.080 12.434 -237.240 83.457 201153001
21.090 12.243 -238.583 81.078 201153001
21.100 12.078 -223.825 78.766 201153001
21.110 11.932 -187.915 76.708 201153001
21.120 11.816 -143.856 75.049 201153001
21.130 11.633 -128.849 73.685 201153001
21.140 11.340 -120.345 72.439 201153001
21.150 11.296 -98.952 71.343 201153001
21.160 11.469 -49.863 70.599 201153001
21.170 11.402 -10.405 70.297 201153001
21.180 11.475 9.363 70.292 201153001
21.190 11.420 101.666 70.847 201153001
21.200 11.616 167.770 72.195 201153001
21.210 11.818 262.043 74.343 201153001
21.220 12.042 261.598 76.962 201153001
21.230 12.866 472.528 80.632 201153001
21.240 13.360 377.246 84.881 201153001
21.250 13.704 360.186 88.568 201153001
21.260 14.384 428.426 92.511 201153001
21.270 14.948 532.925 97.318 201153001
21.280 15.403 473.119 102.348 201153001
21.290 15.733 545.055 107.439 201153001
21.300 16.148 563.580 112.982 201153001
21.310 16.700 511.579 118.358 201153001
21.320 17.044 303.445 122.433 201153001
21.330 17.323 307.653 125.488 201153001
21.340 17.567 224.473 128.149 201153001
21.350 17.814 131.816 129.931 201153001
21.360 18.255 131.084 131.245 201153001
21.370 18.316 72.528 132.263 201153001
21.380 17.935 47.713 132.865 201153001
21.390 17.903 -61.028 132.798 201153001
21.400 17.927 -67.361 132.156 201153001
21.410 17.691 -134.022 131.149 201153001
21.420 17.511 -147.491 129.741 201153001
21.430 17.429 -147.338 128.267 201153001
21.440 17.078 -166.402 126.699 201153001
21.450 16.869 -181.650 124.958 201153001
21.460 16.445 -205.885 123.021 201153001
21.470 16.228 -175.258 121.115 201153001
21.480 15.909 -213.445 119.172 201153001
21.490 15.717 -217.084 117.019 201153001
21.500 15.468 -212.548 114.871 201153001
21.510 15.169 -197.938 112.819 201153001
21.520 14.714 -210.963 110.774 201153001
21.530 14.587 -212.965 108.654 201153001
21.540 14.294 -174.969 106.715 201153001
21.550 14.046 -176.578 104.957 201153001
21.560 13.810 -157.807 103.285 201153001
21.570 13.653 -142.993 101.781 201153001
21.580 13.456 -124.755 100.442 201153001
21.590 12.573 -193.285 98.852 201153001
21.600 12.612 -263.847 96.567 201153001
21.610 11.995 -315.536 93.669 201153001
21.620 12.211 -336.164 90.411 201153001
21.630 11.809 -298.833 87.236 201153001
21.640 11.437 -286.574 84.309 201153001
21.650 11.102 -281.657 81.468 201153001
21.660 10.794 -270.864 78.706 201153001
21.670 10.563 -262.701 76.038 201153001
21.680 10.180 -289.218 73.278 201153001
21.690 10.008 -252.943 70.567 201153001
21.700 9.732 -281.599 67.895 201153001
21.710 9.503 -253.667 65.218 201153001
21.720 9.266 -247.478 62.713 201153001
21.730 9.066 -247.857 60.236 201153001
21.740 8.854 -274.597 57.624 201153001
21.750 8.628 -240.821 55.047 201153001
21.760 8.480 -226.600 52.710 201153001
21.770 8.199 -244.117 50.356 201153001
21.780 8.020 -234.603 47.963 201153001
21.790 7.823 -219.311 45.693 201153001
21.800 7.674 -212.525 43.534 201153001
21.810 7.448 -198.882 41.476 201153001
21.820 7.289 -198.916 39.488 201153001
21.830 7.118 -238.133 37.303 201153001
21.840 6.929 -206.841 35.077 201153001
21.850 6.772 -221.171 32.938 201153001
21.860 6.543 -234.034 30.662 201153001
21.870 6.358 -226.214 28.360 201153001
21.880 6.216 -200.808 26.225 201153001
21.890 6.064 -188.580 24.278 201153001
21.900 5.828 -187.035 22.400 201153001
21.910 5.666 -174.170 20.594 201153001
21.920 5.489 -198.714 18.729 201153001
21.930 5.262 -169.308 16.890 201153001
21.940 5.121 -163.702 15.225 201153001
21.950 4.893 -162.510 13.594 201153001
21.960 4.620 -158.451 11.989 201153001
21.970 4.425 -153.612 10.429 201153001
21.980 4.219 -136.732 8.977 201153001
21.990 3.949 -133.817 7.624 201153001
22.000 3.745 -105.190 6.429 201153001
22.010 3.556 -111.252 5.347 201153001
22.020 3.308 -87.447 4.353 201153001
22.030 3.129 -79.807 3.517 201153001
22.040 2.991 -81.195 2.712 201153001
22.050 2.810 -88.658 1.863 201153001
22.060 2.764 -77.536 1.032 201153001
22.070 2.631 -34.067 0.474 201153001
22.080 2.516 -31.264 0.147 201153001
22.090 2.495 -18.423 -0.101 201153001
22.100 2.452 6.872 -0.159 201153001
22.110 2.374 8.179 -0.084 201153001
22.120 2.470 22.015 0.067 201153001
22.130 2.486 28.939 0.322 201153001
22.140 2.616 15.631 0.545 201153001
22.150 2.769 53.909 0.893 201153001
22.160 3.011 115.873 1.742 201153001
22.170 3.127 59.533 2.619 201153001
22.180 3.403 84.579 3.339 201153001
22.190 3.689 204.316 4.784 201153001
22.200 3.951 136.011 6.486 201153001
22.210 4.263 145.941 7.895 201153001
22.220 4.666 113.091 9.190 201153001
22.230 5.122 148.776 10.500 201153001
22.240 5.442 171.815 12.103 201153001
22.250 5.661 158.615 13.755 201153001
22.260 5.829 108.742 15.092 201153001
22.270 5.982 101.903 16.145 201153001
22.280 6.083 170.974 17.509 201153001
22.290 6.220 37.083 18.549 201153001
22.300 6.249 27.341 18.871 201153001
22.310 6.328 31.326 19.165 201153001
22.320 6.336 81.785 19.730 201153001
22.330 6.362 19.367 20.236 201153001
22.340 6.380 5.694 20.361 201153001
22.350 6.342 7.242 20.426 201153001
22.360 6.309 -38.717 20.269 201153001
22.370 6.225 -54.311 19.804 201153001
22.380 6.256 -72.173 19.171 201153001
22.390 6.158 -53.692 18.542 201153001
22.400 6.014 -35.390 18.096 201153001
22.410 5.954 -41.087 17.714 201153001
22.420 5.869 -41.068 17.303 201153001
22.430 5.761 -67.221 16.762 201153001
22.440 5.675 -109.262 15.880 201153001
22.450 5.592 -65.551 15.005 201153001
22.460 5.469 -32.187 14.517 201153001
22.470 5.396 -44.584 14.133 201153001
22.480 5.307 -57.190 13.624 201153001
22.490 5.178 -34.489 13.166 201153001
22.500 5.062 -54.206 12.722 201153001
22.510 4.975 -78.036 12.061 201153001
22.520 4.867 -28.974 11.526 201153001
22.530 4.723 -26.163 11.250 201153001
22.540 4.702 -54.304 10.848 201153001
22.550 4.588 -49.651 10.328 201153001
22.560 4.503 -46.309 9.848 201153001
22.570 4.446 -29.782 9.468 201153001
22.580 4.333 -31.505 9.161 201153001
22.590 4.276 -63.368 8.687 201153001
22.600 4.220 -21.957 8.261 201153001
22.610 4.164 -20.964 8.046 201153001
22.620 4.057 -24.545 7.818 201153001
22.630 4.023 -24.671 7.572 201153001
22.640 3.993 -17.455 7.362 201153001
22.650 3.903 -38.493 7.082 201153001
22.660 3.947 -11.678 6.831 201153001
22.670 3.948 -1.689 6.764 201153001
22.680 3.948 5.854 6.785 201153001
22.690 3.972 15.865 6.894 201153001
22.700 4.047 20.294 7.074 201153001
22.710 4.153 40.906 7.380 201153001
22.720 4.301 27.883 7.724 201153001
22.730 4.414 25.259 7.990 201153001
22.740 4.493 44.047 8.337 201153001
22.750 4.596 58.033 8.847 201153001
22.760 4.732 45.811 9.366 201153001
22.770 4.837 68.068 9.936 201153001
22.780 4.966 40.342 10.478 201153001
22.790 5.104 49.627 10.927 201153001
22.800 5.217 41.253 11.382 201153001
22.810 5.273 30.425 11.740 201153001
22.820 5.312 42.962 12.107 201153001
22.830 5.391 66.731 12.656 201153001
22.840 5.484 34.633 13.162 201153001
22.850 5.551 14.856 13.410 201153001
22.860 5.603 28.972 13.629 201153001
22.870 5.649 41.817 13.983 201153001
22.880 5.683 -9.441 14.145 201153001
22.890 5.693 -3.436 14.080 201153001
22.900 5.742 1.458 14.071 201153001
22.910 5.682 -21.366 13.971 201153001
22.920 5.626 -29.567 13.716 201153001
22.930 5.645 -23.117 13.453 201153001
22.940 5.553 -23.783 13.218 201153001
22.950 5.460 -29.969 12.950 201153001
22.960 5.444 -45.166 12.574 201153001
22.970 5.339 -38.559 12.155 201153001
22.980 5.200 -25.171 11.837 201153001
22.990 5.151 -48.240 11.470 201153001
23.000 5.094 -30.469 11.076 201153001
23.010 4.980 -17.854 10.835 201153001
23.020 4.910 -34.663 10.572 201153001
23.030 4.874 -45.371 10.172 201153001
23.040 4.760 -29.995 9.795 201153001
23.050 4.684 -24.106 9.524 201153001
23.060 4.669 -27.856 9.265 201153001
23.070 4.579 -30.281 8.974 201153001
23.080 4.505 -22.329 8.711 201153001
23.090 4.524 -46.421 8.367 201153001
23.100 4.452 1.484 8.142 201153001
23.110 4.440 -0.356 8.148 201153001
23.120 4.447 -0.483 8.144 201153001
23.130 4.454 6.059 8.172 201153001
23.140 4.462 14.035 8.272 201153001
23.150 4.525 25.478 8.470 201153001
23.160 4.626 19.440 8.694 201153001
23.170 4.665 28.494 8.934 201153001
23.180 4.771 11.216 9.133 201153001
23.190 4.786 49.758 9.437 201153001
23.200 4.870 51.465 9.944 201153001
23.210 4.985 28.977 10.346 201153001
23.220 5.076 37.573 10.679 201153001
23.230 5.123 23.753 10.985 201153001
23.240 5.189 34.270 11.275 201153001
23.250 5.312 20.109 11.547 201153001
23.260 5.317 25.905 11.777 201153001
23.270 5.355 31.502 12.064 201153001
23.280 5.397 3.609 12.240 201153001
23.290 5.351 -8.301 12.216 201153001
23.300 5.387 4.222 12.196 201153001
23.310 5.428 5.383 12.244 201153001
23.320 5.357 -19.009 12.176 201153001
23.330 5.300 -12.836 12.017 201153001
23.340 5.321 -15.238 11.876 201153001
23.350 5.275 0.984 11.805 201153001
23.360 5.217 -16.850 11.726 201153001
23.370 5.169 -18.155 11.551 201153001
23.380 5.138 -36.517 11.277 201153001
23.390 5.088 -19.871 10.995 201153001
23.400 5.060 -44.038 10.676 201153001
23.410 4.996 -26.126 10.325 201153001
23.420 4.898 -35.506 10.017 201153001
23.430 4.870 -20.430 9.737 201153001
23.440 4.872 -36.186 9.454 201153001
23.450 4.835 -17.296 9.187 201153001
23.460 4.769 -3.364 9.083 201153001
23.470 4.745 -32.482 8.904 201153001
23.480 4.713 -1.966 8.732 201153001
23.490 4.669 -1.163 8.716 201153001
23.500 4.740 -9.648 8.662 201153001
23.510 4.698 9.835 8.663 201153001
23.520 4.723 -1.271 8.706 201153001
23.530 4.750 7.177 8.735 201153001
23.540 4.798 13.507 8.839 201153001
23.550 4.793 -27.850 8.767 201153001
23.560 4.881 -3.726 8.609 201153001
23.570 4.910 16.927 8.675 201153001
23.580 4.866 21.796 8.869 201153001
23.590 4.956 22.413 9.090 201153001
23.600 5.003 62.209 9.513 201153001
23.610 5.006 26.557 9.957 201153001
23.620 5.086 18.149 10.180 201153001
23.630 5.102 24.837 10.395 201153001
23.640 5.133 11.681 10.578 201153001
23.650 5.144 -10.991 10.581 201153001
23.660 5.178 34.722 10.700 201153001
23.670 5.131 17.040 10.959 201153001
23.680 5.201 -6.928 11.009 201153001
23.690 5.239 -5.587 10.947 201153001
23.700 5.196 10.740 10.973 201153001
23.710 5.185 -7.593 10.988 201153001
23.720 5.207 13.440 11.018 201153001
23.730 5.192 -2.131 11.074 201153001
23.740 5.129 -41.144 10.858 201153001
23.750 5.150 10.596 10.705 201153001
23.760 5.114 9.689 10.806 201153001
23.770 5.080 -10.507 10.802 201153001
23.780 5.079 -33.190 10.584 201153001
23.790 5.080 -20.008 10.318 201153001
23.800 4.990 -2.651 10.205 201153001
23.810 4.955 -4.651 10.168 201153001
23.820 4.971 10.571 10.198 201153001
23.830 4.947 -15.966 10.171 201153001
23.840 4.889 -27.354 9.954 201153001
23.850 4.904 -8.145 9.777 201153001
23.860 4.835 0.142 9.737 201153001
23.870 4.849 -6.896 9.703 201153001
23.880 4.853 -33.145 9.503 201153001
23.890 4.880 -13.585 9.269 201153001
23.900 4.828 -11.502 9.143 201153001
23.910 4.835 -4.514 9.063 201153001
23.920 4.860 4.095 9.061 201153001
23.930 4.804 11.167 9.138 201153001
23.940 4.826 25.064 9.319 201153001
23.950 4.874 28.031 9.584 201153001
23.960 4.865 31.536 9.882 201153001
23.970 4.901 14.582 10.113 201153001
23.980 4.941 32.216 10.347 201153001
23.990 4.914 19.350 10.605 201153001
24.000 4.998 16.412 10.783 201153001
24.010 5.041 8.589 10.908 201153001
24.020 5.032 39.182 11.147 201153001
24.030 5.078 -17.791 11.254 201153001
24.040 5.119 -6.231 11.134 201153001
24.050 5.120 -0.392 11.101 201153001
24.060 5.137 16.286 11.180 201153001
24.070 5.136 13.902 11.331 201153001
24.080 5.154 -9.170 11.355 201153001
24.090 5.138 9.931 11.359 201153001
24.100 5.164 30.717 11.562 201153001
24.110 5.107 13.435 11.783 201153001
24.120 5.141 -14.259 11.779 201153001
24.130 5.105 36.339 11.889 201153001
24.140 5.132 -2.534 12.058 201153001
24.150 5.075 -12.797 11.982 201153001
24.160 5.091 -1.934 11.908 201153001
24.170 5.107 -25.255 11.772 201153001
24.180 5.052 -22.403 11.534 201153001
24.190 5.062 -0.041 11.421 201153001
24.200 5.034 -13.447 11.354 201153001
24.210 4.980 -22.519 11.174 201153001
24.220 4.980 -27.162 10.926 201153001
24.230 4.955 -6.488 10.757 201153001
24.240 4.889 -20.046 10.625 201153001
24.250 4.881 -31.151 10.369 201153001
24.260 4.897 -7.447 10.176 201153001
24.270 4.832 -7.520 10.101 201153001
24.280 4.852 -29.472 9.916 201153001
24.290 4.847 10.303 9.820 201153001
24.300 4.844 -13.415 9.805 201153001
24.310 4.894 22.348 9.849 201153001
24.320 4.890 7.238 9.997 201153001
24.330 4.854 -7.058 9.998 201153001
24.340 4.929 13.039 10.028 201153001
24.350 4.945 12.419 10.155 201153001
24.360 4.956 7.112 10.253 201153001
24.370 4.942 -5.075 10.263 201153001
24.380 4.987 7.246 10.274 201153001
24.390 4.997 -1.459 10.303 201153001
24.400 4.999 -7.212 10.260 201153001
24.410 5.032 31.941 10.383 201153001
24.420 5.015 28.519 10.686 201153001
24.430 5.044 8.037 10.868 201153001
24.440 5.097 -9.532 10.861 201153001
24.450 5.088 16.561 10.896 201153001
24.460 5.095 -9.008 10.934 201153001
24.470 5.106 1.783 10.898 201153001
24.480 5.118 9.263 10.953 201153001
24.490 5.094 -10.072 10.949 201153001
24.500 5.124 -17.987 10.808 201153001
24.510 5.110 -14.503 10.646 201153001
24.520 5.096 1.604 10.582 201153001
24.530 5.088 -13.316 10.523 201153001
24.540 5.118 -31.285 10.300 201153001
24.550 5.037 -28.351 10.002 201153001
24.560 5.040 -11.581 9.802 201153001
24.570 5.035 -10.692 9.691 201153001
24.580 4.991 7.578 9.675 201153001
24.590 4.947 4.830 9.737 201153001
24.600 4.997 -8.838 9.717 201153001
24.610 4.925 2.314 9.685 201153001
24.620 4.947 -19.551 9.598 201153001
24.630 4.929 -19.552 9.403 201153001
24.640 4.942 -3.920 9.286 201153001
24.650 4.933 4.108 9.286 201153001
24.660 4.886 26.515 9.440 201153001
24.670 4.923 -12.532 9.509 201153001
24.680 4.886 6.546 9.480 201153001
24.690 4.910 12.013 9.572 201153001
24.700 4.959 8.801 9.676 201153001
24.710 4.945 -6.488 9.688 201153001
24.720 4.966 -24.082 9.535 201153001
24.730 4.941 21.065 9.520 201153001
24.740 4.962 2.283 9.637 201153001
24.750 5.019 -11.028 9.593 201153001
24.760 4.981 14.280 9.609 201153001
24.770 4.982 3.204 9.697 201153001
24.780 4.958 28.757 9.856 201153001
24.790 5.030 -7.026 9.965 201153001
24.800 4.970 6.271 9.961 201153001
24.810 5.080 -5.467 9.965 201153001
24.820 5.067 0.903 9.943 201153001
24.830 5.008 1.076 9.952 201153001
24.840 5.009 10.881 10.012 201153001
24.850 5.047 -4.732 10.043 201153001
24.860 5.044 1.798 10.028 201153001
24.870 5.072 -0.616 10.034 201153001
24.880 5.084 24.984 10.156 201153001
24.890 5.056 5.311 10.307 201153001
24.900 5.023 -6.153 10.303 201153001
24.910 5.012 21.689 10.381 201153001
24.920 5.059 -13.954 10.420 201153001
24.930 5.061 -18.127 10.259 201153001
24.940 5.075 -11.238 10.112 201153001
24.950 5.010 21.722 10.165 201153001
24.960 4.978 -2.058 10.263 201153001
24.970 5.018 -15.174 10.177 201153001
24.980 5.010 20.286 10.203 201153001
24.990 4.970 4.523 10.327 201153001
25.000 4.974 9.180 10.395 201153001
25.010 5.002 -20.177 10.340 201153001
25.020 4.946 -19.751 10.140 201153001
25.030 4.977 3.133 10.057 201153001
25.040 5.003 -4.522 10.050 201153001
25.050 4.991 1.970 10.038 201153001
25.060 4.965 -13.874 9.978 201153001
25.070 4.994 4.073 9.929 201153001
25.080 4.970 -1.085 9.944 201153001
25.090 4.956 -10.537 9.886 201153001
25.100 4.997 -3.601 9.815 201153001
25.110 4.978 27.280 9.934 201153001
25.120 4.962 6.351 10.102 201153001
25.130 4.974 -28.063 9.993 201153001
25.140 5.008 -0.046 9.853 201153001
25.150 4.993 15.987 9.932 201153001
25.160 4.986 -11.423 9.955 201153001
25.170 4.977 -11.486 9.841 201153001
25.180 5.015 -5.632 9.755 201153001
25.190 4.982 0.375 9.729 201153001
25.200 4.979 9.042 9.776 201153001
25.210 4.964 -5.170 9.795 201153001
25.220 4.959 5.835 9.799 201153001
25.230 5.008 -2.441 9.816 201153001
25.240 5.027 0.766 9.807 201153001
25.250 5.005 -22.770 9.697 201153001
25.260 5.025 -12.616 9.520 201153001
25.270 5.016 7.848 9.496 201153001
25.280 4.996 17.337 9.622 201153001
25.290 5.055 -18.594 9.616 201153001
25.300 5.071 -42.313 9.311 201153001
25.310 5.031 2.720 9.114 201153001
25.320 5.021 12.045 9.187 201153001
25.330 5.007 -0.656 9.244 201153001
25.340 4.991 1.312 9.248 201153001
25.350 5.037 -25.881 9.125 201153001
25.360 5.043 1.161 9.001 201153001
25.370 5.025 -11.838 8.948 201153001
25.380 5.002 9.714 8.937 201153001
25.390 5.009 -15.954 8.906 201153001
25.400 5.014 -10.564 8.773 201153001
25.410 5.007 -3.329 8.704 201153001
25.420 5.001 -3.579 8.669 201153001
25.430 4.988 -3.756 8.633 201153001
25.440 4.987 -4.274 8.593 201153001
25.450 4.988 -13.909 8.502 201153001
25.460 4.994 4.758 8.456 201153001
25.470 4.948 10.312 8.531 201153001
25.480 4.978 5.747 8.612 201153001
25.490 4.952 -8.779 8.596 201153001
25.500 4.973 -11.925 8.493 201153001
25.510 5.041 3.691 8.452 201153001
25.520 5.009 -0.405 8.468 201153001
25.530 4.983 -1.292 8.460 201153001
25.540 4.977 5.641 8.481 201153001
25.550 4.960 22.542 8.622 201153001
25.560 4.980 0.159 8.736 201153001
25.570 4.998 12.598 8.800 201153001
25.580 4.991 0.089 8.863 206153960
25.590 4.985 -37.389 8.677 206153960
25.600 5.044 4.215 8.511 206153960
25.610 5.149 24.716 8.655 206153960
25.620 5.315 34.884 8.953 206153960
25.630 5.376 88.662 9.571 206153960
25.640 5.683 154.022 10.784 206153960
25.650 6.096 259.424 12.852 206153960
25.660 6.735 327.952 15.788 206153960
25.670 7.424 468.505 19.771 206153960
25.680 8.342 788.559 26.056 206153960
25.690 8.556 991.723 34.957 206153960
25.700 10.372 971.591 44.774 206153960
25.710 11.500 1133.688 55.300 206153960
25.720 13.079 1307.600 67.507 206153960
25.730 14.977 1639.497 82.241 206153960
25.740 16.805 1597.471 98.427 206153960
