# Trace with new flow correction algorithm (check git log on this file, the
# flow correction algorithm was added in the same commit).
#
# Demonstrates moderate flow drift, which we correct.
#
# $ pio run -t upload && utils/controller_debug.py -c 'set gui_mode 1' && \
#   utils/controller_debug.py -c 'trace start volume uncorrected_volume flow_correction' && \
#   sleep 60 && \
#   utils/controller_debug.py -c 'trace graph'
#
# Note that the blower was hardcoded to 75% power for this experiment (so I
# didn't wake up my housemates).  I haven't observed that this makes a
# difference.

time(sec)	volume	uncorrected_volume	flow_correction
52.450	-6.613	1829.595	-18.109
52.460	-7.000	1829.389	-18.109
52.470	-7.390	1829.180	-18.109
52.480	-7.878	1828.873	-18.109
52.490	-8.298	1828.634	-18.109
52.500	-8.577	1828.536	-18.109
52.510	-8.825	1828.469	-18.109
52.520	-9.122	1828.354	-18.109
52.530	-9.368	1828.288	-18.109
52.540	-9.540	1828.298	-18.109
52.550	-9.748	1828.271	-18.109
52.560	-9.978	1828.222	-18.109
52.570	-10.145	1828.236	-18.109
52.580	-10.254	1828.308	-18.109
52.590	-10.316	1828.427	-18.109
52.600	-10.357	1828.567	-18.109
52.610	-10.404	1828.701	-18.109
52.620	-10.537	1828.749	-18.109
52.630	-10.791	1828.677	-18.109
52.640	-10.995	1828.654	-18.109
52.650	-11.175	1828.654	-18.109
52.660	-11.431	1828.579	-18.109
52.670	-11.610	1828.582	-18.109
52.680	-11.766	1828.607	-18.109
52.690	-11.906	1828.648	-18.109
52.700	-12.038	1828.697	-18.109
52.710	-12.280	1828.636	-18.109
52.720	-12.498	1828.599	-18.109
52.730	-12.673	1828.606	-18.109
52.740	-12.833	1828.626	-18.109
52.750	-13.011	1828.630	-18.109
52.760	-13.217	1828.605	-18.109
52.770	-13.370	1828.633	-18.109
52.780	-13.534	1828.649	-18.109
52.790	-13.735	1828.629	-18.109
52.800	-13.915	1828.631	-18.109
52.810	-14.090	1828.637	-18.109
52.820	-14.346	1828.562	-18.109
52.830	-14.559	1828.530	-18.109
52.840	-14.552	1828.719	-18.109
52.850	-14.539	1828.912	-18.109
52.860	-14.619	1829.013	-18.109
52.870	-14.695	1829.119	-18.109
52.880	-14.776	1829.219	-18.109
52.890	-14.818	1829.358	-18.109
52.900	-14.782	1829.574	-18.109
52.910	-14.787	1829.751	-18.109
52.920	-14.886	1829.833	-18.109
52.930	-14.989	1829.911	-18.109
52.940	-14.991	1830.090	-18.109
52.950	-14.923	1830.340	-18.109
52.960	-14.945	1830.499	-18.109
52.970	-15.050	1830.574	-18.109
52.980	-15.149	1830.656	-18.109
52.990	-15.132	1830.855	-18.109
53.000	-15.045	1831.123	-18.109
53.010	-14.955	1831.394	-18.109
53.020	-14.895	1831.635	-18.109
53.030	-14.914	1831.796	-18.109
53.040	-14.888	1832.004	-18.109
53.050	-14.835	1832.238	-18.109
53.060	-14.781	1832.473	-18.109
53.070	-14.698	1832.737	-18.109
53.080	-14.618	1832.998	-18.109
53.090	-14.580	1833.217	-18.109
53.100	-14.579	1833.400	-18.109
53.110	-14.594	1833.565	-18.109
53.120	-14.603	1833.738	-18.109
53.130	-14.537	1833.985	-18.109
53.140	-14.509	1834.194	-18.109
53.150	-14.480	1834.404	-18.109
53.160	-14.444	1834.621	-18.109
53.170	-14.385	1834.861	-18.109
53.180	-14.261	1835.166	-18.109
53.190	-14.120	1835.488	-18.109
53.200	-14.017	1835.772	-18.109
53.210	-14.022	1835.949	-18.109
53.220	-13.986	1836.165	-18.109
53.230	-13.983	1836.350	-18.109
53.240	-14.062	1836.452	-18.109
53.250	-14.119	1836.576	-18.109
53.260	-14.141	1836.734	-18.109
53.270	-14.088	1836.969	-18.109
53.280	-14.104	1837.134	-18.109
53.290	-14.123	1837.296	-18.109
53.300	-14.052	1837.548	-18.109
53.310	-14.041	1837.741	-18.109
53.320	-14.016	1837.946	-18.109
53.330	-13.969	1838.174	-18.109
53.340	-13.972	1838.352	-18.109
53.350	-14.024	1838.482	-18.109
53.360	-14.030	1838.657	-18.109
53.370	-13.994	1838.873	-18.109
53.380	-13.937	1839.112	-18.109
53.390	-13.841	1839.389	-18.109
53.400	-13.793	1839.618	-18.109
53.410	-13.805	1839.787	-18.109
53.420	-13.910	1839.863	-18.109
53.430	-13.957	1839.998	-18.109
53.440	-13.892	1840.244	-18.109
53.450	-13.886	1840.431	-18.109
53.460	-13.878	1840.619	-18.109
53.470	-13.828	1840.850	-18.109
53.480	-13.818	1841.042	-18.109
53.490	-13.850	1841.191	-18.109
53.500	-13.826	1841.396	-18.109
53.510	-13.748	1841.656	-18.109
53.520	-13.729	1841.855	-18.109
53.530	-13.768	1841.998	-18.109
53.540	-13.759	1842.188	-18.109
53.550	-13.734	1842.394	-18.109
53.560	-13.697	1842.612	-18.109
53.570	-13.616	1842.874	-18.109
53.580	-13.591	1843.080	-18.109
53.590	-13.636	1843.216	-18.109
53.600	-13.639	1843.394	-18.109
53.610	-13.645	1843.569	-18.109
53.620	-13.645	1843.750	-18.109
53.630	-13.641	1843.935	-18.109
53.640	-13.682	1844.076	-18.109
53.650	-13.653	1844.286	-18.109
53.660	-13.623	1844.496	-18.109
53.670	-13.586	1844.715	-18.109
53.680	-13.541	1844.940	-18.109
53.690	-13.542	1845.121	-18.109
53.700	-13.589	1845.255	-18.109
53.710	-13.632	1845.393	-18.109
53.720	-13.673	1845.533	-18.109
53.730	-13.743	1845.644	-18.109
53.740	-13.783	1845.785	-18.109
53.750	-13.926	1845.823	-18.109
53.760	-14.145	1845.785	-18.109
53.770	-14.280	1845.832	-18.109
53.780	-14.391	1845.901	-18.109
53.790	-14.465	1846.008	-18.109
53.800	-14.523	1846.132	-18.109
53.810	-14.573	1846.263	-18.109
53.820	-14.506	1846.511	-18.109
53.830	-14.460	1846.738	-18.109
53.840	-14.464	1846.915	-18.109
53.850	-14.471	1847.090	-18.109
53.860	-14.506	1847.235	-18.109
53.870	-14.530	1847.392	-18.109
53.880	-14.621	1847.483	-18.109
53.890	-14.785	1847.500	-18.109
53.900	-14.890	1847.576	-18.109
53.910	-14.959	1847.688	-18.109
53.920	-14.942	1847.885	-18.109
53.930	-14.945	1848.064	-18.109
53.940	-15.151	1848.039	-18.109
53.950	-15.356	1848.015	-18.109
53.960	-15.450	1848.102	-18.109
53.970	-15.593	1848.141	-18.109
53.980	-15.763	1848.151	-18.109
53.990	-15.843	1848.252	-18.109
54.000	-15.920	1848.356	-18.109
54.010	-16.000	1848.457	-18.109
54.020	-16.093	1848.545	-18.109
54.030	-16.182	1848.638	-18.109
54.040	-16.240	1848.761	-18.109
54.050	-16.335	1848.847	-18.109
54.060	-16.444	1848.919	-18.109
54.070	-16.501	1849.043	-18.109
54.080	-16.597	1849.128	-18.109
54.090	-16.714	1849.192	-18.109
54.100	-16.769	1849.319	-18.109
54.110	-16.787	1849.481	-18.109
54.120	-16.776	1849.674	-18.109
54.130	-16.790	1849.841	-18.109
54.140	-16.859	1849.953	-18.109
54.150	-16.901	1850.092	-18.109
54.160	-16.918	1850.256	-18.109
54.170	-16.985	1850.370	-18.109
54.180	-17.117	1850.419	-18.109
54.190	-17.231	1850.486	-18.109
54.200	-17.282	1850.616	-18.109
54.210	-17.261	1850.818	-18.109
54.220	-17.181	1851.079	-18.109
54.230	-17.151	1851.291	-18.109
54.240	-17.169	1851.454	-18.109
54.250	-17.104	1851.700	-18.109
54.260	-16.994	1851.991	-18.109
54.270	-16.932	1852.234	-18.109
54.280	-16.926	1852.421	-18.109
54.290	-16.988	1852.540	-18.109
54.300	-17.043	1852.666	-6.853
54.310	-16.933	1852.901	-6.853
54.320	-16.602	1853.301	-6.853
54.330	-15.937	1854.034	-6.853
54.340	-14.714	1855.325	-6.853
54.350	-11.830	1858.279	-6.853
54.360	-6.745	1863.431	-6.853
54.370	-0.257	1869.988	-6.853
54.380	6.208	1876.521	-6.853
54.390	12.253	1882.635	-6.853
54.400	19.419	1889.870	-6.853
54.410	28.078	1898.597	-6.853
54.420	36.813	1907.401	-6.853
54.430	45.391	1916.047	-6.853
54.440	53.970	1924.695	-6.853
54.450	62.367	1933.161	-6.853
54.460	70.889	1941.751	-6.853
54.470	79.637	1950.568	-6.853
54.480	87.751	1958.751	-6.853
54.490	94.280	1965.348	-6.853
54.500	100.927	1972.063	-6.853
54.510	106.934	1978.139	-6.853
54.520	111.502	1982.775	-6.853
54.530	116.042	1987.384	-6.853
54.540	120.272	1991.683	-6.853
54.550	124.804	1996.283	-6.853
54.560	129.608	2001.155	-6.853
54.570	134.303	2005.919	-6.853
54.580	138.524	2010.209	-6.853
54.590	142.148	2013.901	-6.853
54.600	146.227	2018.049	-6.853
